,의료기관명,의료기관종별,의료기관주소(도로명),lat_lng,lat,lng
1477,정약국,약국,"울산광역시 남구 삼산로 26, 106,108,110호 (신정동, 공업탑 하트랜드)","{'lat': 35.5311992, 'lng': 129.3074153}",35.5311992,129.3074153
1478,마법사약국,약국,울산광역시 남구 삼산로278번길 8 (삼산동),"{'lat': 35.5430984, 'lng': 129.3561224}",35.5430984,129.3561224
1479,명동약국,약국,"울산광역시 남구 삼산로 216, 1층 (달동)","{'lat': 35.5377774, 'lng': 129.3309389}",35.5377774,129.3309389
1480,건강온누리약국,약국,"울산광역시 남구 남산로 386, 103-2호 (신정동)","{'lat': 35.5487419, 'lng': 129.306863}",35.5487419,129.306863
1481,아름약국,약국,울산광역시 남구 삼산중로 98 (삼산동),"{'lat': 35.542161, 'lng': 129.3356936}",35.542161,129.3356936
1482,바른약국,약국,"울산광역시 남구 남중로 37, 1층 105호 (삼산동)","{'lat': 35.5376999, 'lng': 129.3472497}",35.5376999,129.3472497
1483,정다운약국,약국,울산광역시 남구 삼산중로 92 (삼산동),"{'lat': 35.5416049, 'lng': 129.335777}",35.5416049,129.335777
1484,한솔약국,약국,울산광역시 남구 번영로107번길 1 (달동),"{'lat': 35.535045, 'lng': 129.3266082}",35.535045,129.3266082
1485,하진약국,약국,울산광역시 남구 삼산로 167 (달동),"{'lat': 35.5372054, 'lng': 129.3255064}",35.5372054,129.3255064
1486,영생약국,약국,울산광역시 남구 중앙로 286-1 (신정동),"{'lat': 35.5462866, 'lng': 129.3099452}",35.5462866,129.3099452
1487,가람약국,약국,울산광역시 남구 삼산로 159-1 (달동),"{'lat': 35.5370485, 'lng': 129.3246901}",35.5370485,129.3246901
1488,수암약국,약국,울산광역시 남구 수암로 118-3 (신정동),"{'lat': 35.5279879, 'lng': 129.3199004}",35.5279879,129.3199004
1489,삼산약국,약국,울산광역시 남구 삼산로 272 (삼산동),"{'lat': 35.5388887, 'lng': 129.3368876}",35.5388887,129.3368876
1490,그린약국,약국,울산광역시 남구 수암로 130 (야음동),"{'lat': 35.5274193, 'lng': 129.3212969}",35.5274193,129.3212969
1491,해성약국,약국,울산광역시 남구 번영로 90-1 (달동),"{'lat': 35.5336848, 'lng': 129.330095}",35.5336848,129.330095
1492,피엔비약국,약국,울산광역시 남구 삼산로 136 (달동),"{'lat': 35.5348027, 'lng': 129.3245065}",35.5348027,129.3245065
1493,보원한약국,약국,울산광역시 남구 대암로 98 (야음동),"{'lat': 35.52949419999999, 'lng': 129.3262142}",35.52949419999999,129.3262142
1494,큰나무약국,약국,울산광역시 남구 삼산중로 84 (삼산동),"{'lat': 35.54114089999999, 'lng': 129.3363054}",35.54114089999999,129.3363054
1495,대인약국,약국,"울산광역시 남구 월평로 9, 1층 (신정동)","{'lat': 35.5413494, 'lng': 129.3065265}",35.5413494,129.3065265
1496,애플약국,약국,"울산광역시 남구 울밀로 2906 (무거동, 한솔애플타워)","{'lat': 35.55466450000001, 'lng': 129.2647587}",35.55466450000001,129.2647587
1497,미래팜터미널약국,약국,"울산광역시 남구 삼산로 288 (삼산동, 울산고속버스터미널)","{'lat': 35.5373705, 'lng': 129.3392978}",35.5373705,129.3392978
1498,중앙현대약국,약국,울산광역시 남구 문수로480번길 6 (신정동),"{'lat': 35.5320764, 'lng': 129.3055595}",35.5320764,129.3055595
1499,홈타운약국,약국,"울산광역시 남구 대암로 69, 1층 124~5호 (야음동, 신정현대프라자)","{'lat': 35.5308491, 'lng': 129.3238924}",35.5308491,129.3238924
1500,동인약국,약국,울산광역시 남구 신정로148번길 47 (신정동),"{'lat': 35.5462281, 'lng': 129.3234735}",35.5462281,129.3234735
1501,진약국,약국,"울산광역시 남구 삼산로 247, 1층 (달동, 마마파파앤베이비빌딩)","{'lat': 35.5390786, 'lng': 129.3340444}",35.5390786,129.3340444
1502,다윈약국,약국,"울산광역시 남구 수암로 132, 1층 (야음동)","{'lat': 35.5273604, 'lng': 129.32149}",35.5273604,129.32149
1503,조아약국,약국,울산광역시 남구 삼산로 209 (달동),"{'lat': 35.5382523, 'lng': 129.3300414}",35.5382523,129.3300414
1504,우리약국,약국,"울산광역시 남구 중앙로 173, 1층 (신정동)","{'lat': 35.5364377, 'lng': 129.3132122}",35.5364377,129.3132122
1505,기린약국,약국,"울산광역시 남구 북부순환도로 25, 1층 (무거동)","{'lat': 35.5494987, 'lng': 129.2873701}",35.5494987,129.2873701
1506,신정열린약국,약국,"울산광역시 남구 삼산로 25-1, 1층 (신정동)","{'lat': 35.5332697, 'lng': 129.3105539}",35.5332697,129.3105539
1507,삼산맑은약국,약국,"울산광역시 남구 삼산로 273, 1층 (삼산동, 삼산타원)","{'lat': 35.5395168, 'lng': 129.3367738}",35.5395168,129.3367738
1508,보아스약국,약국,"울산광역시 남구 번영로 160, 1층 (달동)","{'lat': 35.5395853, 'lng': 129.3275933}",35.5395853,129.3275933
1509,고운약국,약국,울산광역시 남구 삼산로 14 (신정동),"{'lat': 35.5324648, 'lng': 129.3094801}",35.5324648,129.3094801
1510,울산세이브존약국,약국,"울산광역시 남구 번영로250번길 9, 지하1층 (삼산동)","{'lat': 35.547943, 'lng': 129.3246757}",35.547943,129.3246757
1511,안약사의 안약국,약국,울산광역시 남구 중앙로 164 (달동),"{'lat': 35.5357238, 'lng': 129.3141246}",35.5357238,129.3141246
1512,신부강약국,약국,울산광역시 남구 수암로 115 (신정동),"{'lat': 35.5286249, 'lng': 129.3200884}",35.5286249,129.3200884
1513,햇살약국,약국,"울산광역시 남구 수암로 148, 2층 (야음동, 홈플러스)","{'lat': 35.526407, 'lng': 129.322692}",35.526407,129.322692
1514,해오름우리들약국,약국,울산광역시 남구 중앙로 228 (신정동),"{'lat': 35.541321, 'lng': 129.3119641}",35.541321,129.3119641
1515,미소랑약국,약국,"울산광역시 남구 수암로 93-1, 1층 (신정동)","{'lat': 35.5295504, 'lng': 129.3182082}",35.5295504,129.3182082
1516,선우약국,약국,울산광역시 남구 월평로 35 (신정동),"{'lat': 35.5416141, 'lng': 129.3097909}",35.5416141,129.3097909
1517,아리솔약국,약국,"울산광역시 남구 팔등로67번길 17, 2동 (신정동)","{'lat': 35.54710720000001, 'lng': 129.3128932}",35.54710720000001,129.3128932
1518,튼튼약국,약국,울산광역시 남구 신정로148번길 47 (신정동),"{'lat': 35.5462281, 'lng': 129.3234735}",35.5462281,129.3234735
1519,메디팜행복약국,약국,"울산광역시 남구 대학로 128, 1층 (무거동, 하늘빌딩)","{'lat': 35.5459713, 'lng': 129.261585}",35.5459713,129.261585
1520,울산약국,약국,울산광역시 남구 돋질로332번길 10 (삼산동),"{'lat': 35.5425907, 'lng': 129.3406709}",35.5425907,129.3406709
1521,효성약국,약국,"울산광역시 남구 삼산로 49, 1층 (신정동)","{'lat': 35.5339818, 'lng': 129.3131148}",35.5339818,129.3131148
1522,선암약국,약국,"울산광역시 남구 두왕로190번길 46, 1층 (선암동)","{'lat': 35.5171829, 'lng': 129.3157096}",35.5171829,129.3157096
1523,신유명약국,약국,"울산광역시 남구 중앙로 243-1, 1층 (신정동)","{'lat': 35.5425294, 'lng': 129.3108314}",35.5425294,129.3108314
1524,오렌지약국,약국,"울산광역시 남구 대학로 138, 3층 (무거동)","{'lat': 35.5467678, 'lng': 129.2621302}",35.5467678,129.2621302
1525,나라약국,약국,울산광역시 남구 삼산로 254 (달동),"{'lat': 35.5363506, 'lng': 129.3164702}",35.5363506,129.3164702
1526,울산우리안약국,약국,울산광역시 남구 신정로37번길 21 (달동),"{'lat': 35.5346284, 'lng': 129.3197688}",35.5346284,129.3197688
1527,산들약국,약국,"울산광역시 남구 남중로 123, 1층 (삼산동)","{'lat': 35.5454725, 'lng': 129.3479951}",35.5454725,129.3479951
1528,중앙약국,약국,울산광역시 남구 신정로148번길 50 (신정동),"{'lat': 35.5459974, 'lng': 129.3236341}",35.5459974,129.3236341
1529,시장약국,약국,울산광역시 남구 수암로 118 (신정동),"{'lat': 35.5280793, 'lng': 129.3202029}",35.5280793,129.3202029
1530,희망찬약국,약국,울산광역시 남구 문수로369번길 65 (신정동),"{'lat': 35.538335, 'lng': 129.2973024}",35.538335,129.2973024
1531,명인약국,약국,"울산광역시 남구 봉월로 170, 1층 (신정동)","{'lat': 35.5474693, 'lng': 129.3079374}",35.5474693,129.3079374
1532,대로약국,약국,"울산광역시 남구 삼산로 166, 1층 (달동)","{'lat': 35.5366069, 'lng': 129.3255087}",35.5366069,129.3255087
1533,유진약국,약국,"울산광역시 남구 중앙로 263, 1층 (신정동)","{'lat': 35.5441266, 'lng': 129.3102365}",35.5441266,129.3102365
1534,건강한약국,약국,"울산광역시 남구 북부순환도로 23, 1층 (무거동, 경민빌딩)","{'lat': 35.5520726, 'lng': 129.2663347}",35.5520726,129.2663347
1535,새한빛약국,약국,울산광역시 남구 화합로194번길 12-1 (삼산동),"{'lat': 35.5418296, 'lng': 129.3409482}",35.5418296,129.3409482
1536,평화약국,약국,울산광역시 남구 거마로118번길 17 (신정동),"{'lat': 35.5385083, 'lng': 129.3032113}",35.5385083,129.3032113
1537,신현대약국,약국,울산광역시 남구 신정로 33 (달동),"{'lat': 35.5343379, 'lng': 129.3197121}",35.5343379,129.3197121
1538,도담약국,약국,"울산광역시 남구 삼산로 275, 101호 (삼산동, 킴스빌딩)","{'lat': 35.5395359, 'lng': 129.3371715}",35.5395359,129.3371715
1539,행운약국,약국,"울산광역시 남구 중앙로 14, 1층 (야음동)","{'lat': 35.5227352, 'lng': 129.3190669}",35.5227352,129.3190669
1540,새천년약국,약국,울산광역시 남구 어은로 4 (무거동),"{'lat': 35.5492801, 'lng': 129.2750096}",35.5492801,129.2750096
1541,신약국,약국,울산광역시 남구 삼산로 24 (신정동),"{'lat': 35.5326961, 'lng': 129.3104233}",35.5326961,129.3104233
1542,울산중앙약국,약국,울산광역시 남구 수암로 107 (신정동),"{'lat': 35.5289224, 'lng': 129.3195111}",35.5289224,129.3195111
1543,월드약국,약국,"울산광역시 남구 삼산로 274, 1층 (삼산동)","{'lat': 35.5389471, 'lng': 129.3371411}",35.5389471,129.3371411
1544,현대프라자약국,약국,울산광역시 남구 삼산중로74번길 7 (삼산동),"{'lat': 35.54044349999999, 'lng': 129.3362319}",35.54044349999999,129.3362319
1545,보라약국,약국,울산광역시 남구 화합로194번길 15 (삼산동),"{'lat': 35.5420658, 'lng': 129.3411881}",35.5420658,129.3411881
1546,갑진약국,약국,울산광역시 남구 문수로480번길 8 (신정동),"{'lat': 35.5318907, 'lng': 129.3054793}",35.5318907,129.3054793
1547,스타약국,약국,"울산광역시 남구 삼산로 281, 1층 (삼산동)","{'lat': 35.5397076, 'lng': 129.3376544}",35.5397076,129.3376544
1548,마음편한약국,약국,"울산광역시 남구 화합로 105, 1층 (달동)","{'lat': 35.5340935, 'lng': 129.3406397}",35.5340935,129.3406397
1549,동인당한약국,약국,"울산광역시 남구 신정로 9, 2층 202호 (달동)","{'lat': 35.5329592, 'lng': 129.3225686}",35.5329592,129.3225686
1550,성도약국,약국,"울산광역시 남구 삼산로 74 (달동, 롯데마트울산점)","{'lat': 35.5339338, 'lng': 129.3157481}",35.5339338,129.3157481
1551,해맑은약국,약국,울산광역시 남구 번영로 119 (달동),"{'lat': 35.5358851, 'lng': 129.3281962}",35.5358851,129.3281962
1552,다온약국,약국,울산광역시 남구 처용로 18 (야음동),"{'lat': 35.53068, 'lng': 129.3395355}",35.53068,129.3395355
1553,장생포약국,약국,울산광역시 남구 장생포고래로 217 (장생포동),"{'lat': 35.5028492, 'lng': 129.3726719}",35.5028492,129.3726719
1554,늘푸른약국,약국,울산광역시 남구 신복로72번길 28-14 (무거동),"{'lat': 35.5521873, 'lng': 129.2551444}",35.5521873,129.2551444
1555,태성약국,약국,울산광역시 남구 봉월로 3 (신정동),"{'lat': 35.5328389, 'lng': 129.3069821}",35.5328389,129.3069821
1556,강남약국,약국,울산광역시 남구 삼산로 266 (삼산동),"{'lat': 35.5387925, 'lng': 129.3362906}",35.5387925,129.3362906
1557,친절한약국,약국,울산광역시 남구 수암로 97 (신정동),"{'lat': 35.5293824, 'lng': 129.318405}",35.5293824,129.318405
1558,상쾌한약국,약국,울산광역시 남구 봉월로14번길 45 (신정동),"{'lat': 35.5352327, 'lng': 129.3118021}",35.5352327,129.3118021
1559,새부산약국,약국,울산광역시 남구 문수로 376 (옥동),"{'lat': 35.5341605, 'lng': 129.2943374}",35.5341605,129.2943374
1560,옥산약국,약국,울산광역시 남구 옥현로58번길 4 (무거동),"{'lat': 35.5411247, 'lng': 129.2618675}",35.5411247,129.2618675
1561,우리들약국,약국,울산광역시 남구 남산로354번길 21 (신정동),"{'lat': 35.5485353, 'lng': 129.3065475}",35.5485353,129.3065475
1562,올리브약국,약국,울산광역시 남구 삼산로 137 (달동),"{'lat': 35.5343284, 'lng': 129.3246872}",35.5343284,129.3246872
1563,두레약국,약국,울산광역시 남구 굴화3길 5-3 (무거동),"{'lat': 35.5552179, 'lng': 129.2633027}",35.5552179,129.2633027
1564,한창약국,약국,울산광역시 남구 대학로33번길 17 (무거동),"{'lat': 35.5396408, 'lng': 129.2543016}",35.5396408,129.2543016
1565,한길약국,약국,울산광역시 남구 남산로354번길 23 (신정동),"{'lat': 35.5485725, 'lng': 129.306686}",35.5485725,129.306686
1566,성심약국,약국,"울산광역시 남구 삼산중로128번길 4, 1층 (삼산동)","{'lat': 35.5448135, 'lng': 129.338013}",35.5448135,129.338013
1567,삼호약국,약국,울산광역시 남구 북부순환도로 47 (무거동),"{'lat': 35.552709, 'lng': 129.2688451}",35.552709,129.2688451
1568,온누리큰사랑약국,약국,울산광역시 남구 북부순환도로 48 (무거동),"{'lat': 35.552241, 'lng': 129.2689536}",35.552241,129.2689536
1569,미래팜한사랑약국,약국,울산광역시 남구 중앙로 243 (신정동),"{'lat': 35.5423942, 'lng': 129.3109108}",35.5423942,129.3109108
1570,부강약국,약국,"울산광역시 남구 삼산로 257 (달동, 금양빌딩)","{'lat': 35.539128, 'lng': 129.3350795}",35.539128,129.3350795
1571,메디칼약국,약국,"울산광역시 남구 삼산로 201, 1층 (달동)","{'lat': 35.5380798, 'lng': 129.3291752}",35.5380798,129.3291752
1572,웰빙약국,약국,울산광역시 남구 삼산로 260 (삼산동),"{'lat': 35.5386896, 'lng': 129.3356581}",35.5386896,129.3356581
1573,하나로약국,약국,울산광역시 남구 번영로180번길 2 (달동),"{'lat': 35.5412629, 'lng': 129.3272372}",35.5412629,129.3272372
1574,롯데약국,약국,"울산광역시 남구 삼산로 285, 1층 (삼산동)","{'lat': 35.5397646, 'lng': 129.3381162}",35.5397646,129.3381162
1575,대학약국,약국,"울산광역시 남구 대학로 136, 1층 (무거동)","{'lat': 35.5465771, 'lng': 129.2620092}",35.5465771,129.2620092
1576,21세기건강약국,약국,울산광역시 남구 삼산중로 125 (삼산동),"{'lat': 35.5448223, 'lng': 129.3354676}",35.5448223,129.3354676
1577,편안한약국,약국,울산광역시 남구 삼산로 112 (달동),"{'lat': 35.5351861, 'lng': 129.3199522}",35.5351861,129.3199522
1578,수성약국,약국,울산광역시 남구 수암로 120 (신정동),"{'lat': 35.5279928, 'lng': 129.3202798}",35.5279928,129.3202798
1579,프라임약국,약국,울산광역시 남구 수암로 113 (신정동),"{'lat': 35.5287342, 'lng': 129.3199821}",35.5287342,129.3199821
1580,굿모닝약국,약국,울산광역시 남구 북부순환도로 14 (무거동),"{'lat': 35.5512171, 'lng': 129.2656938}",35.5512171,129.2656938
1581,보람약국,약국,울산광역시 남구 정동로 73 (삼산동),"{'lat': 35.5404763, 'lng': 129.3437399}",35.5404763,129.3437399
1582,동아사약국,약국,울산광역시 남구 북부순환도로 64 (무거동),"{'lat': 35.5517646, 'lng': 129.2708329}",35.5517646,129.2708329
1583,미래팜연세약국,약국,울산광역시 남구 신정로 39 (달동),"{'lat': 35.5353745, 'lng': 129.3218463}",35.5353745,129.3218463
1584,두산약국,약국,울산광역시 남구 장검1길 21-62 (무거동),"{'lat': 35.5520906, 'lng': 129.2582784}",35.5520906,129.2582784
1585,메디팜백화점약국,약국,울산광역시 남구 삼산로267번길 8 (삼산동),"{'lat': 35.5399407, 'lng': 129.3362986}",35.5399407,129.3362986
1586,문성온누리약국,약국,울산광역시 남구 대학로 141 (무거동),"{'lat': 35.5473413, 'lng': 129.2617554}",35.5473413,129.2617554
1587,울산제일약국,약국,울산광역시 남구 돋질로 82 (달동),"{'lat': 35.5383922, 'lng': 129.3148187}",35.5383922,129.3148187
1588,메디팜신정약국,약국,울산광역시 남구 중앙로 241 (신정동),"{'lat': 35.541924, 'lng': 129.3094204}",35.541924,129.3094204
1589,메디팜성원약국,약국,울산광역시 남구 중앙로 167 (신정동),"{'lat': 35.5353955, 'lng': 129.3113466}",35.5353955,129.3113466
1590,현대온누리약국,약국,"울산광역시 남구 대암로 69, 3층 312,313호 (야음동)","{'lat': 35.5308491, 'lng': 129.3238924}",35.5308491,129.3238924
1591,대왕약국,약국,울산광역시 남구 문수로 390 (옥동),"{'lat': 35.5338518, 'lng': 129.2960526}",35.5338518,129.2960526
1592,대웅약국,약국,"울산광역시 남구 문수로 331, 1층 (옥동)","{'lat': 35.5354517, 'lng': 129.2898218}",35.5354517,129.2898218
1593,무거현대약국,약국,"울산광역시 남구 신복로71번길 7, 2동 202호 (무거동, 무거현대아파트상가)","{'lat': 35.5483758, 'lng': 129.2546913}",35.5483758,129.2546913
1594,금약국,약국,울산광역시 남구 신정로 35 (달동),"{'lat': 35.5349884, 'lng': 129.3220374}",35.5349884,129.3220374
1595,대현약국,약국,울산광역시 남구 수암로 288-1 (야음동),"{'lat': 35.5213252, 'lng': 129.3358907}",35.5213252,129.3358907
1596,고려약국,약국,울산광역시 남구 문수로335번길 6 (옥동),"{'lat': 35.5355695, 'lng': 129.2906132}",35.5355695,129.2906132
1597,보령약국,약국,울산광역시 남구 북부순환도로 13 (무거동),"{'lat': 35.5518243, 'lng': 129.2641258}",35.5518243,129.2641258
1598,혜민약국,약국,"울산광역시 남구 야음로 25, 동부아파트 (야음동)","{'lat': 35.5239629, 'lng': 129.3247198}",35.5239629,129.3247198
1599,서약국,약국,울산광역시 남구 문수로 371 (옥동),"{'lat': 35.5347379, 'lng': 129.2941934}",35.5347379,129.2941934
1600,남광약국,약국,울산광역시 남구 산업로339번길 38-12 (선암동),"{'lat': 35.5173188, 'lng': 129.3361462}",35.5173188,129.3361462
1601,온누리양지약국,약국,울산광역시 남구 거마로134번길 17 (신정동),"{'lat': 35.5382513, 'lng': 129.3048899}",35.5382513,129.3048899
